"Story","Title","Result","Date","Stability","Duration (s)"
"WhenCheckingInToThePetHotel","Petra books her pet cat into the hotel","SUCCESS","2023-09-05T20:10:34.539025112Z[Etc/UTC]","0.0","0.23"
"WhenCheckingInToThePetHotel","Petra checks her cat out of the hotel","SUCCESS","2023-09-05T20:10:34.976306383Z[Etc/UTC]","0.0","0.02"
